Country,Region,Year,Infant_deaths,Under_five_deaths,Adult_mortality,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Economy_status_Developed,Economy_status_Developing,Life_expectancy,Country_copy,Area (sq. mi.),Pop. Density (per sq. mi.)
139,7,2012,6.2,7.1,121.4185,8.78,97,90,25.9,93,91,0.02,5344,7.2,2.1,2.1,10.5,0,1,74.8,Serbia,88361.0,81.48391258586933
176,4,2013,45.2,58.4,226.386,0.04,73,95,23.5,67,73,0.03,2348,25.15,13.7,13.5,3.0,0,1,66.0,"Yemen,Rep.",527970.0,47.63528230770688
111,0,2015,61.3,84.0,332.583,1.22,88,64,22.7,88,80,3.5,590,27.04,3.6,3.5,3.5,0,1,57.2,Mozambique,801590.0,33.73295575044599
129,3,2002,7.3,8.4,143.4055,8.02,98,97,25.5,98,99,0.08,7607,38.23,2.5,2.6,11.4,1,0,74.5,Poland,312685.0,122.2636199369973
24,3,2015,6.9,8.2,136.0675,10.89,92,87,26.4,91,91,0.03,7075,7.18,1.9,1.8,11.8,1,0,74.6,Bulgaria,110910.0,64.73717428545667
34,1,2005,19.4,24.0,102.5235,2.92,84,84,22.8,87,87,0.1,3391,1303.72,5.0,4.4,6.9,0,1,73.0,China,9596960.0,135.84718494189826
58,3,2006,3.3,4.5,89.724,13.05,39,65,25.0,99,99,0.11,35826,63.62,0.6,0.6,10.6,1,0,80.8,France,547030.0,116.30075132990878
44,3,2008,3.0,3.7,104.5205,13.65,99,98,26.7,99,99,0.08,17047,10.38,1.9,2.0,12.2,1,0,77.0,Czechia,78866.0,131.61565186518905
141,0,2015,95.1,140.2,397.8705,3.06,86,60,22.7,86,86,0.85,588,7.17,7.4,7.3,3.4,0,1,52.9,SierraLeone,71740.0,99.94424310008364
131,4,2013,7.2,8.4,57.8825,1.03,97,99,28.8,99,97,0.06,62733,2.34,5.1,4.7,9.9,0,1,79.5,Qatar,11437.0,204.59910815773367
25,0,2013,62.7,108.3,267.2085,5.49,88,34,22.0,89,88,0.23,639,17.07,8.4,7.9,1.4,0,1,58.9,BurkinaFaso,274200.0,62.25382932166302
136,2,2002,48.0,71.0,217.479,5.93,70,71,23.7,92,92,1.08,1087,0.15,7.6,7.6,4.3,0,1,62.7,SaoTomeandPrincipe,1001.0,149.85014985014985
104,0,2007,13.0,15.2,157.4485,3.23,97,80,24.9,96,97,1.05,6939,1.24,7.5,7.4,7.6,0,1,72.6,Mauritius,2040.0,607.843137254902
84,1,2014,11.6,13.0,193.594,3.64,95,99,26.3,95,95,0.14,10539,17.29,2.4,2.5,11.7,0,1,71.4,Kazakhstan,2717300.0,6.362933794575498
5,8,2012,11.9,13.3,121.2325,8.0,91,89,27.3,90,91,0.14,13896,41.73,1.0,0.9,9.8,0,1,75.6,Argentina,2766890.0,15.081915074325325
78,3,2001,5.8,6.9,89.055,14.04,95,86,26.4,84,84,0.05,43139,3.87,0.3,0.3,11.0,1,0,77.1,Ireland,70280.0,55.06545247581104
38,0,2014,38.7,54.4,269.618,1.9,90,64,23.1,90,90,2.06,2603,4.74,7.6,7.3,6.3,0,1,62.6,"Congo,Rep.",342000.0,13.859649122807017
67,0,2010,74.4,117.7,290.8,0.2,64,64,22.6,62,64,0.93,689,10.19,8.2,8.2,1.6,0,1,56.9,Guinea,245857.0,41.44685731949873
161,6,2001,14.2,16.5,156.677,1.34,91,98,31.3,95,89,0.17,3790,0.1,0.1,0.1,9.1,0,1,69.7,Tonga,748.0,133.6898395721925
134,0,2009,47.0,69.6,259.5265,7.3,97,87,21.6,93,97,1.09,573,9.78,6.6,6.4,3.3,0,1,62.1,Rwanda,26338.0,371.3266003493052
108,1,2005,33.1,40.9,252.831,5.17,98,98,24.8,99,99,0.02,2068,2.53,2.3,2.4,8.6,0,1,65.1,Mongolia,1564116.0,1.6175270887836963
140,0,2001,11.8,13.7,178.6415,6.84,96,98,25.5,96,96,3.5,10915,0.08,6.2,6.6,7.5,0,1,73.3,Seychelles,455.0,175.82417582417582
155,4,2005,16.8,19.7,116.383,0.79,83,81,27.3,83,80,0.13,1532,18.36,6.5,6.3,5.8,0,1,74.4,SyrianArabRepublic,185180.0,99.14677610973108
90,3,2002,10.2,12.6,225.2175,7.44,98,96,25.7,98,97,0.19,7849,2.31,2.7,2.7,10.6,1,0,71.0,Latvia,64589.0,35.76460387991763
58,3,2005,3.3,4.6,91.6715,12.88,35,65,25.0,98,98,0.11,35214,63.18,0.6,0.6,10.4,1,0,80.2,France,547030.0,115.49640787525364
155,4,2015,25.6,41.6,178.1065,0.23,41,47,28.2,50,41,0.13,979,18.0,6.3,6.1,5.1,0,1,69.9,SyrianArabRepublic,185180.0,97.20272167620693
75,1,2006,32.4,39.9,189.1485,0.062,66,50,22.2,78,72,0.22,2289,229.32,1.8,1.8,7.9,0,1,67.7,Indonesia,1919440.0,119.47234610094611
168,4,2013,6.8,8.0,70.6545,1.86,98,98,28.2,98,98,0.13,35496,9.2,5.2,5.0,10.3,0,1,76.9,UnitedArabEmirates,82880.0,111.003861003861
25,0,2010,68.1,121.5,280.9365,5.44,91,32,21.8,90,91,0.31,582,15.61,9.0,8.6,1.4,0,1,57.1,BurkinaFaso,274200.0,56.929248723559446
70,2,2005,65.3,89.4,287.5005,3.49,60,83,23.9,60,60,1.14,1284,9.2,4.4,4.4,4.3,0,1,58.7,Haiti,27750.0,331.5315315315315
101,0,2008,81.1,140.2,289.566,0.58,74,64,22.4,74,74,0.62,707,14.11,9.2,9.0,1.9,0,1,54.2,Mali,1240000.0,11.379032258064516
28,1,2013,30.3,35.3,182.9515,2.8,83,52,21.9,71,83,0.11,1048,15.03,11.0,11.1,4.6,0,1,67.9,Cambodia,181040.0,83.02032699955811
54,0,2000,67.8,112.2,559.1865,6.8,83,99,25.5,87,84,21.68,2472,1.01,9.4,9.6,3.9,0,1,47.5,Eswatini,6704.3,150.64958310338142
88,1,2009,27.8,31.6,206.2885,5.98,96,65,25.7,96,95,0.21,982,5.38,3.3,3.4,10.4,0,1,69.1,KyrgyzRepublic,198500.0,27.103274559193956
65,2,2000,12.9,15.5,179.4865,9.21,97,70,25.3,97,97,0.4,6977,0.1,4.3,4.2,7.4,0,1,72.6,Grenada,344.0,290.69767441860466
69,8,2008,31.7,39.0,219.435,5.83,93,84,25.6,93,93,0.71,4512,0.75,5.6,5.4,8.0,0,1,67.5,Guyana,214970.0,3.4888589105456576
106,6,2009,27.8,33.7,172.001,2.05,89,65,29.3,81,91,0.17,3015,0.1,0.2,0.2,7.0,0,1,66.3,"Micronesia,Fed.Sts.",702.0,142.45014245014244
13,2,2011,13.7,14.8,104.765,8.69,91,94,27.4,91,91,0.35,16619,0.28,3.8,3.8,9.9,0,1,78.5,Barbados,431.0,649.6519721577727
86,6,2003,49.5,64.8,215.9625,0.44,73,35,29.0,79,70,0.17,1541,0.09,0.2,0.2,7.1,0,1,64.0,Kiribati,811.0,110.97410604192355
11,4,2007,8.4,9.8,73.874,1.83,97,99,25.1,97,97,0.05,22112,1.04,6.1,5.9,8.4,0,1,75.6,Bahrain,665.0,1563.9097744360902
35,8,2006,17.8,20.8,155.343,4.43,93,85,25.4,94,93,0.21,4638,43.2,2.3,2.1,6.7,0,1,74.5,Colombia,1138910.0,37.9310042057757
62,3,2012,3.4,4.0,73.3235,11.32,88,93,26.4,94,95,0.03,40069,80.43,1.1,1.1,14.0,1,0,80.5,Germany,357021.0,225.2808658314217
56,6,2000,19.1,22.4,219.344,2.46,98,84,26.3,91,90,0.03,4107,0.81,4.3,4.0,9.6,0,1,65.7,Fiji,18270.0,44.33497536945813
74,1,2014,36.9,46.2,180.388,3.0,79,60,21.7,84,85,0.07,1503,1295.6,26.8,27.4,6.1,0,1,68.3,India,3287590.0,394.0880705927442
174,8,2004,16.4,19.1,155.121,7.58,82,83,26.4,83,86,0.4,4326,26.0,1.7,1.6,7.2,0,1,72.7,"Venezuela,RB",912050.0,28.507209034592403
15,3,2006,4.0,4.8,86.023,10.94,94,78,25.8,99,98,0.08,39148,10.55,0.8,0.8,11.1,1,0,79.4,Belgium,30528.0,345.5843815513627
143,3,2014,5.2,6.4,108.859,10.26,97,97,26.3,97,97,0.01,15547,5.42,1.2,1.2,12.3,1,0,76.8,SlovakRepublic,48845.0,110.9632511004197
4,2,2007,9.6,11.7,142.994,8.11,97,78,25.8,98,99,0.1,18062,0.08,3.4,3.3,9.2,0,1,75.4,AntiguaandBarbuda,443.0,180.58690744920995
50,2,2015,13.3,15.5,182.1595,2.54,91,88,27.6,92,91,0.18,3706,6.33,1.6,1.5,6.6,0,1,72.4,ElSalvador,21040.0,300.8555133079848
124,2,2015,14.6,17.0,114.701,6.84,73,92,26.8,72,73,0.4,13630,3.97,1.9,1.8,9.9,0,1,77.8,Panama,78200.0,50.767263427109974
24,3,2010,9.0,10.8,142.4175,9.82,95,96,26.0,94,94,0.03,6428,7.4,2.0,2.0,10.6,1,0,73.5,Bulgaria,110910.0,66.72076458389685
111,0,2013,64.7,92.3,356.677,1.0,78,64,22.5,84,78,3.5,544,25.56,3.6,3.5,3.4,0,1,54.9,Mozambique,801590.0,31.88662533215235
41,3,2005,5.8,6.7,112.169,10.72,96,98,26.1,96,96,0.02,11400,4.31,1.8,1.8,9.7,1,0,75.2,Croatia,56542.0,76.22652187754235
94,0,2004,21.0,24.4,137.419,0.012,99,95,27.1,97,97,0.07,11583,5.71,5.5,5.4,6.3,0,1,71.7,Libya,1759540.0,3.2451663502961
19,8,2000,55.9,75.6,240.0465,2.3,77,83,24.7,74,75,0.26,2059,8.42,1.5,1.4,7.4,0,1,62.5,Bolivia,1098580.0,7.6644395492362865
100,1,2003,22.8,27.1,109.936,1.95,98,71,23.5,98,98,0.17,7553,0.3,14.6,14.7,3.3,0,1,72.4,Maldives,300.0,1000.0
173,6,2005,23.6,28.2,161.244,0.89,61,65,25.7,67,68,0.17,2622,0.21,1.6,1.5,6.5,0,1,68.4,Vanuatu,12200.0,17.21311475409836
54,0,2014,50.1,62.4,443.15,7.28,98,89,26.7,98,98,15.74,3630,1.1,4.3,4.3,6.5,0,1,53.6,Eswatini,6704.3,164.07380337992035
77,4,2000,35.6,44.5,163.596,0.22,67,48,27.0,83,80,0.13,4337,23.5,5.6,5.4,5.0,0,1,69.1,Iraq,437072.0,53.766885089870776
93,0,2002,111.9,163.7,344.857,4.29,58,64,23.2,51,39,3.5,780,3.02,8.8,8.9,3.6,0,1,52.8,Liberia,111370.0,27.116817814492233
68,0,2013,64.3,99.7,277.9945,2.95,87,64,23.2,86,87,1.82,593,1.65,7.5,7.3,2.8,0,1,56.1,Guinea-Bissau,36120.0,45.68106312292359
40,0,2011,72.9,103.1,416.7045,1.14,62,64,23.5,58,62,1.16,1559,21.03,6.1,6.0,4.4,0,1,53.6,Coted'Ivoire,322460.0,65.21739130434783
70,2,2009,60.0,81.2,267.026,3.53,60,83,24.5,65,65,0.9,1396,9.8,4.1,4.1,4.7,0,1,60.1,Haiti,27750.0,353.15315315315314
160,0,2002,71.8,112.9,334.717,0.86,81,64,22.2,58,59,2.34,501,5.2,9.0,8.9,4.1,0,1,53.7,Togo,56785.0,91.57347891168442
10,2,2008,13.9,16.2,172.336,9.65,90,83,27.4,93,93,0.53,34229,0.34,2.5,2.5,10.9,0,1,72.0,"Bahamas,The",13940.0,24.390243902439025
117,2,2011,19.5,22.9,157.757,3.34,98,83,26.8,99,98,0.12,1761,5.9,1.8,1.8,6.1,0,1,72.7,Nicaragua,129494.0,45.56195653852688
162,2,2011,19.5,21.8,174.802,5.79,90,83,27.1,91,90,0.4,18026,1.34,5.9,6.2,10.8,0,1,72.2,TrinidadandTobago,5128.0,261.3104524180967
135,6,2009,18.8,25.7,133.7445,2.88,44,14,31.4,61,49,0.17,4012,0.18,0.2,0.2,9.9,0,1,71.4,Samoa,2944.0,61.141304347826086
46,0,2004,72.9,91.1,311.1355,0.51,88,82,23.7,64,64,0.85,863,0.77,6.0,5.9,3.6,0,1,57.7,Djibouti,23000.0,33.47826086956522
178,0,2008,54.5,94.5,594.7345,2.82,75,64,23.6,75,75,7.81,850,12.38,7.8,7.8,7.0,0,1,46.5,Zimbabwe,390580.0,31.696451431204874
93,0,2009,74.2,103.6,272.1635,3.76,64,64,23.7,84,81,3.5,634,3.75,7.6,7.4,4.0,0,1,59.0,Liberia,111370.0,33.671545299452276
83,4,2015,15.0,17.5,109.942,0.3,99,96,28.9,99,99,0.13,4164,9.27,4.0,4.0,10.3,0,1,74.1,Jordan,92300.0,100.43336944745396
90,3,2008,7.3,8.8,198.7445,11.84,93,94,26.2,94,94,0.19,12893,2.18,2.3,2.4,12.2,1,0,72.4,Latvia,64589.0,33.75187725464088
12,1,2001,60.0,81.1,166.197,0.004,75,63,20.3,85,85,0.01,674,130.09,2.7,21.3,4.3,0,1,66.0,Bangladesh,144000.0,903.4027777777778
107,7,2007,15.7,18.3,228.2265,7.81,95,92,26.4,93,92,0.44,2069,2.87,3.0,3.2,10.9,0,1,68.3,Moldova,33843.0,84.80335667641758
65,2,2010,13.0,15.1,151.4055,7.71,97,86,26.4,94,97,0.4,8058,0.11,3.8,3.8,8.3,0,1,72.9,Grenada,344.0,319.7674418604651
157,0,2015,40.9,58.1,239.667,7.86,98,64,23.1,96,98,2.01,948,51.48,6.7,6.5,5.8,0,1,63.1,Tanzania,945087.0,54.47117566954154
87,4,2014,7.7,8.9,59.3025,0.0,96,86,29.4,94,95,0.13,30857,3.69,3.4,3.4,6.9,0,1,75.0,Kuwait,17820.0,207.07070707070707
59,0,2015,36.1,50.3,238.5125,8.06,80,64,25.2,79,80,1.09,7385,1.95,6.1,5.9,8.1,0,1,64.9,Gabon,267667.0,7.28517150040909
111,0,2002,100.3,152.6,445.308,0.66,76,64,21.7,76,76,3.5,341,18.76,4.0,4.0,2.5,0,1,49.6,Mozambique,801590.0,23.403485572424806
138,0,2000,67.7,129.5,250.914,0.24,87,33,22.1,49,52,0.68,1067,9.8,12.3,12.3,1.9,0,1,57.8,Senegal,196190.0,49.9515775523727
6,7,2011,15.5,17.3,133.0115,4.07,95,98,26.1,96,95,0.08,3099,2.88,2.0,2.1,11.2,0,1,73.6,Armenia,29800.0,96.64429530201342
15,3,2001,4.6,5.6,97.8795,11.01,60,78,25.5,96,95,0.08,35943,10.29,0.8,0.8,10.2,1,0,78.0,Belgium,30528.0,337.0676100628931
43,3,2011,2.7,3.2,56.015,10.71,96,88,26.8,99,99,0.06,25466,1.12,0.9,1.0,11.6,1,0,79.6,Cyprus,9250.0,121.08108108108108
91,4,2005,12.1,14.1,81.015,1.73,77,34,26.7,74,77,0.03,6668,4.7,4.7,4.6,7.5,0,1,76.9,Lebanon,10400.0,451.9230769230769
78,3,2005,4.4,5.2,77.6135,13.06,95,86,26.8,90,90,0.06,49382,4.16,0.3,0.2,11.7,1,0,78.9,Ireland,70280.0,59.19180421172453
163,0,2002,22.0,26.1,107.7635,1.15,93,98,25.3,96,96,0.01,2980,9.87,6.5,6.4,5.2,0,1,73.6,Tunisia,163610.0,60.32638591773119
178,0,2001,51.1,93.8,703.677,1.93,76,64,23.3,76,75,11.96,1715,11.92,1.6,1.7,6.7,0,1,44.0,Zimbabwe,390580.0,30.518715756055098
9,1,2015,23.3,26.3,124.897,0.51,96,98,26.9,98,96,0.05,5500,9.65,2.8,2.9,10.7,0,1,72.3,Azerbaijan,86600.0,111.43187066974596
136,2,2003,45.0,65.6,214.3245,6.7,43,71,23.8,94,94,0.89,1136,0.15,7.4,7.4,4.4,0,1,63.4,SaoTomeandPrincipe,1001.0,149.85014985014985
119,0,2015,79.3,126.4,356.2145,4.51,49,64,23.2,42,49,0.58,2687,181.14,9.8,9.7,6.0,0,1,53.1,Nigeria,923768.0,196.08819530444873
158,1,2015,9.3,10.8,148.889,6.95,99,95,24.3,99,99,0.16,5840,68.71,7.7,7.7,7.6,0,1,76.1,Thailand,514000.0,133.6770428015564
1,7,2006,16.6,18.5,83.5945,5.17,98,94,25.7,97,97,0.03,2851,2.99,1.7,1.8,9.2,0,1,75.4,Albania,28748.0,104.00723528593294
132,3,2014,8.3,9.9,130.962,9.48,94,84,26.6,94,94,0.04,8671,19.91,2.6,2.8,10.9,1,0,74.9,Romania,237500.0,83.83157894736843
51,0,2007,87.4,124.4,336.8925,8.31,46,64,23.3,55,41,4.21,14620,0.82,9.5,9.5,5.4,0,1,54.8,EquatorialGuinea,28051.0,29.23246943067983
23,1,2000,8.2,10.3,106.3215,0.35,99,95,25.3,99,99,0.1,34064,0.33,6.8,6.3,8.3,0,1,73.1,BruneiDarussalam,5770.0,57.19237435008665
54,0,2006,58.8,109.0,588.7775,6.26,93,99,26.0,88,87,18.94,3060,1.04,6.9,7.1,5.1,0,1,42.7,Eswatini,6704.3,155.12432319556106
49,0,2005,29.3,35.7,170.095,0.15,98,64,28.2,98,98,0.13,2830,75.52,3.2,3.2,5.6,0,1,69.4,"Egypt,ArabRep.",1001450.0,75.4106545509012
177,0,2013,46.6,71.1,316.2765,2.98,79,40,22.4,74,79,5.0,1321,14.93,6.4,6.2,6.8,0,1,59.7,Zambia,752614.0,19.83752627508922
85,0,2003,53.2,85.4,459.654,1.5,73,28,22.2,75,73,3.71,1135,34.68,8.8,8.8,5.6,0,1,52.4,Kenya,582650.0,59.52115335106839
70,2,2014,54.1,71.9,246.6045,2.69,48,83,25.1,63,48,0.71,1371,10.55,3.9,3.9,5.1,0,1,62.1,Haiti,27750.0,380.1801801801802
134,0,2012,38.8,54.9,220.852,6.43,98,87,21.8,98,98,0.84,669,10.55,6.1,6.1,3.7,0,1,65.4,Rwanda,26338.0,400.5619257346799
73,7,2013,1.9,2.4,53.1585,6.8,88,94,26.1,91,91,0.05,50947,0.32,1.0,0.9,11.9,1,0,82.1,Iceland,103000.0,3.1067961165048543
141,0,2008,114.2,174.9,440.0625,3.83,77,60,22.5,75,77,1.21,516,6.13,8.7,8.7,2.9,0,1,47.5,SierraLeone,71740.0,85.44744912182883
131,4,2014,7.0,8.1,57.076,1.01,89,95,29.0,99,89,0.06,62785,2.46,5.2,4.8,9.8,0,1,79.6,Qatar,11437.0,215.09137011454052
154,7,2011,3.9,4.5,54.1965,9.99,88,86,25.1,96,96,0.06,82678,7.91,0.5,0.3,13.3,1,0,82.7,Switzerland,41290.0,191.57180915475902
85,0,2006,45.7,72.0,374.103,0.86,80,28,22.5,77,80,2.92,1239,37.65,8.5,8.4,5.9,0,1,56.1,Kenya,582650.0,64.6185531622758
108,1,2015,16.6,19.4,212.841,8.35,99,98,26.1,99,99,0.01,3875,3.0,2.2,2.3,10.1,0,1,69.1,Mongolia,1564116.0,1.9180163108107071
31,0,2005,106.1,160.8,523.723,1.57,45,64,22.0,47,54,3.05,455,4.04,9.7,9.7,3.3,0,1,44.7,CentralAfricanRepublic,622984.0,6.484917750696647
65,2,2003,12.5,14.8,171.547,9.89,97,68,25.7,98,97,0.4,7653,0.1,4.0,4.1,7.6,0,1,73.0,Grenada,344.0,290.69767441860466
59,0,2002,51.2,79.6,328.5085,8.29,70,64,23.9,44,45,3.33,7662,1.29,7.7,7.5,6.5,0,1,57.8,Gabon,267667.0,4.819421146424475
103,0,2003,68.3,110.8,225.6,0.004,61,64,24.0,75,76,0.42,1283,2.86,1.3,1.1,3.2,0,1,61.0,Mauritania,1030700.0,2.774813233724653
130,3,2015,3.0,3.6,73.283,10.34,98,95,25.7,98,98,0.12,19250,10.36,0.7,0.5,9.1,1,0,81.1,Portugal,92391.0,112.13213408232403
112,1,2008,63.4,98.4,216.1595,0.79,85,57,21.9,85,85,0.39,753,49.93,13.2,13.4,3.9,0,1,62.7,Myanmar,678500.0,73.58879882092852
2,0,2012,22.5,26.2,100.2005,0.43,95,95,25.2,95,95,0.03,4012,37.38,5.9,5.8,7.6,0,1,75.4,Algeria,2381740.0,15.694408289737755
157,0,2011,45.5,68.4,301.7985,7.09,90,64,22.9,88,90,2.4,845,45.67,7.0,6.9,5.1,0,1,59.5,Tanzania,945087.0,48.32359348927665
35,8,2011,15.2,17.7,145.9445,4.3,85,76,25.8,85,85,0.22,5468,45.66,2.2,2.0,7.5,0,1,75.7,Colombia,1138910.0,40.09096416749348
157,0,2005,58.5,93.9,395.016,5.74,90,64,22.5,91,90,3.41,692,38.45,7.7,7.6,4.8,0,1,54.3,Tanzania,945087.0,40.68408516887863
36,0,2012,58.9,79.4,234.8335,0.11,89,64,24.0,85,86,0.01,1237,0.72,6.9,6.7,4.6,0,1,62.6,Comoros,2170.0,331.7972350230415
160,0,2014,52.2,78.3,275.155,1.25,87,64,23.4,82,87,0.72,554,7.14,6.6,6.4,4.7,0,1,59.6,Togo,56785.0,125.73743065950515
78,3,2009,3.6,4.3,73.9955,10.93,95,86,27.1,94,94,0.07,45386,4.54,0.3,0.2,12.1,1,0,80.2,Ireland,70280.0,64.59874786568014
83,4,2002,21.4,25.3,127.8375,0.51,95,90,28.0,95,95,0.13,3849,5.32,3.9,3.9,9.6,0,1,72.1,Jordan,92300.0,57.63813651137595
115,3,2013,3.5,4.1,60.819,8.59,88,92,25.5,97,97,0.05,44055,16.8,1.0,0.9,12.1,1,0,81.3,Netherlands,41526.0,404.56581418870104
43,3,2001,5.2,6.0,67.9315,10.16,89,91,26.3,97,97,0.03,23018,0.96,0.9,1.0,10.1,1,0,78.1,Cyprus,9250.0,103.78378378378379
15,3,2007,3.9,4.7,86.1695,13.43,94,78,25.8,99,98,0.08,40290,10.63,0.8,0.8,11.1,1,0,79.8,Belgium,30528.0,348.20492662473794
95,3,2000,8.6,10.7,197.9555,9.87,98,97,26.0,92,94,0.04,6423,3.5,3.4,3.4,10.7,1,0,72.0,Lithuania,65200.0,53.68098159509202
93,0,2013,66.9,92.0,252.3375,3.74,76,64,24.0,80,76,3.5,754,4.25,6.8,6.7,4.4,0,1,61.2,Liberia,111370.0,38.16108467271258
167,7,2011,9.6,11.2,203.8,8.74,21,56,26.3,54,50,0.26,2450,45.71,2.4,2.5,11.3,0,1,70.8,Ukraine,603700.0,75.71641543813152
60,0,2002,58.1,104.2,295.754,3.37,92,64,22.3,86,87,1.59,700,1.4,9.8,9.8,2.1,0,1,56.8,"Gambia,The",11300.0,123.89380530973452
152,8,2007,22.2,25.0,187.5935,4.69,84,16,25.9,84,84,0.75,8204,0.51,3.5,3.4,7.7,0,1,69.6,Suriname,163270.0,3.1236601947694003
144,3,2011,2.5,3.1,81.406,10.61,88,96,26.2,96,96,0.02,20747,2.05,1.6,1.6,12.2,1,0,80.0,Slovenia,20273.0,101.11971587826172
22,8,2003,25.1,28.4,174.611,6.84,97,74,25.1,99,99,0.25,6896,181.81,3.3,3.3,6.2,0,1,71.2,Brazil,8511965.0,21.359345345052525
146,0,2009,98.7,161.9,328.7635,0.0,42,64,22.7,41,42,0.13,280,11.72,7.1,6.9,2.1,0,1,53.7,Somalia,637657.0,18.379787252394312
67,0,2006,81.5,130.4,311.2915,0.15,57,64,22.3,53,57,1.09,655,9.31,9.1,9.1,1.6,0,1,54.1,Guinea,245857.0,37.86754088758913
136,2,2012,23.7,30.2,195.5055,5.65,96,71,24.6,96,96,0.22,1446,0.19,5.9,5.7,5.1,0,1,68.3,SaoTomeandPrincipe,1001.0,189.8101898101898
116,6,2013,4.8,5.8,66.5335,9.12,93,86,27.8,92,92,0.03,37219,4.44,0.3,0.3,12.1,1,0,81.4,NewZealand,268680.0,16.525234479678428
137,4,2003,15.8,18.5,104.079,0.057,95,97,27.7,95,95,0.13,17385,22.46,7.2,7.3,7.1,0,1,73.1,SaudiArabia,1960582.0,11.455782007587542
68,0,2007,82.5,132.2,296.2785,3.22,83,64,22.8,76,74,2.81,566,1.41,8.7,8.6,2.3,0,1,53.1,Guinea-Bissau,36120.0,39.03654485049834
30,5,2012,4.9,5.6,67.445,8.3,70,83,26.9,91,95,0.1,42316,34.71,0.5,0.5,12.8,1,0,81.6,Canada,9984670.0,3.476329212683043
100,1,2015,8.4,9.8,68.362,1.26,99,99,25.3,99,99,0.17,9033,0.45,13.6,13.6,6.3,0,1,77.7,Maldives,300.0,1500.0
92,0,2014,71.9,94.2,518.279,2.75,93,82,24.9,88,93,10.88,1120,2.04,5.8,5.6,6.1,0,1,49.9,Lesotho,30355.0,67.20474386427277
36,0,2015,54.4,72.3,227.2735,0.14,91,64,24.3,92,91,0.01,1243,0.78,6.7,6.5,4.8,0,1,63.5,Comoros,2170.0,359.44700460829495
162,2,2015,17.3,19.3,168.7145,5.97,90,79,27.5,88,96,0.4,18384,1.37,5.7,5.9,10.8,0,1,72.9,TrinidadandTobago,5128.0,267.1606864274571
103,0,2006,66.1,106.1,219.9,0.011,68,64,24.3,68,68,0.32,1585,3.11,9.6,9.4,3.4,0,1,61.6,Mauritania,1030700.0,3.0173668380712138
26,0,2008,66.5,103.6,333.529,4.8,92,57,21.2,89,92,0.61,306,8.13,7.9,7.9,2.5,0,1,55.7,Burundi,27830.0,292.1307941070787
168,4,2015,6.5,7.6,68.5765,2.12,99,99,28.4,99,99,0.13,38663,9.26,5.3,5.1,10.6,0,1,77.3,UnitedArabEmirates,82880.0,111.72779922779922
90,3,2009,6.9,8.3,185.722,9.85,92,92,26.2,94,94,0.2,11240,2.14,2.3,2.3,12.3,1,0,73.1,Latvia,64589.0,33.13257675455573
159,6,2009,53.6,64.4,167.5715,0.085,72,64,20.6,78,72,0.07,1104,1.07,11.6,11.6,4.4,0,1,66.8,Timor-Leste,15007.0,71.30005997201306
149,1,2002,13.4,15.5,140.0585,1.62,86,92,21.7,98,98,0.02,1939,19.06,15.4,15.6,10.2,0,1,73.1,SriLanka,65610.0,290.50449626581315
22,8,2008,18.4,20.6,159.6305,6.83,96,56,25.6,99,99,0.25,8259,192.03,3.0,3.0,6.7,0,1,73.0,Brazil,8511965.0,22.56000817672535
107,7,2006,16.3,19.0,229.8025,7.94,98,92,26.4,98,97,0.42,2004,2.88,3.1,3.3,10.6,0,1,68.0,Moldova,33843.0,85.09883875542948
39,2,2012,8.6,9.9,90.369,3.17,91,95,27.0,90,91,0.18,10945,4.69,1.8,1.7,8.5,0,1,79.1,CostaRica,51100.0,91.78082191780823
143,3,2008,6.1,7.4,134.367,11.87,99,97,25.9,99,99,0.01,14488,5.38,1.3,1.4,11.2,1,0,74.7,SlovakRepublic,48845.0,110.14433411812877
144,3,2002,4.1,4.9,115.2275,9.87,88,98,25.5,93,93,0.02,17302,1.99,2.1,2.2,11.5,1,0,76.0,Slovenia,20273.0,98.16011443792236
39,2,2007,9.7,11.1,94.6415,4.25,89,84,26.5,89,89,0.16,9725,4.4,1.9,1.9,8.1,0,1,78.4,CostaRica,51100.0,86.10567514677103
94,0,2007,17.3,20.2,130.9605,0.007,98,97,27.4,98,98,0.09,14010,5.97,5.5,5.4,6.8,0,1,72.2,Libya,1759540.0,3.3929322436545917
105,5,2007,18.2,21.3,121.657,4.24,98,85,27.3,98,98,0.15,9214,109.17,1.7,1.7,8.0,0,1,75.3,Mexico,1972550.0,55.34460469950065
125,6,2009,45.9,59.3,236.9375,0.78,66,65,24.9,70,73,0.36,2077,7.14,1.4,1.3,3.9,0,1,61.7,PapuaNewGuinea,462840.0,15.426497277676951
127,8,2001,27.2,35.3,151.0545,4.09,84,51,25.1,90,90,0.19,3282,26.8,1.4,1.4,8.1,0,1,71.5,Peru,1285220.0,20.8524610572509
90,3,2013,5.1,6.0,167.92,10.43,94,92,26.5,94,94,0.26,12796,2.01,2.2,2.2,12.7,1,0,74.0,Latvia,64589.0,31.119850129278976
172,1,2006,34.8,40.1,176.2165,1.81,98,63,25.5,94,96,0.13,1656,26.49,3.2,3.2,9.9,0,1,68.7,Uzbekistan,447400.0,59.2087617344658
